athlete_id;athlete_name;created_at;discipline;rating
806276;Anika Götze;2010-02-20;doubles;1731
806299;Andreas Knauf;2010-02-20;singles;1996
806299;Andreas Knauf;2010-02-20;doubles;2002
806304;Gabriela Knauf;2010-02-20;doubles;1739
806304;Gabriela Knauf;2010-02-20;mixed;1930
806316;Rainer Schütz;2010-02-20;doubles;1771
806316;Rainer Schütz;2010-02-20;mixed;1673
807523;Dan Guddat;2010-02-20;doubles;1646
807523;Dan Guddat;2010-02-20;mixed;1622
807743;Martin Braun;2010-02-20;singles;1561
807743;Martin Braun;2010-02-20;doubles;1383
808514;Stefanie Oertel;2010-02-20;doubles;1516
808514;Stefanie Oertel;2010-02-20;mixed;1692
808884;Tobias Schultze;2010-02-20;singles;1789
808884;Tobias Schultze;2010-02-20;doubles;1745
809363;Andrea Paul;2010-02-20;doubles;1623
809363;Andrea Paul;2010-02-20;mixed;1617
810156;Andreas Karos;2010-02-20;doubles;1494
810156;Andreas Karos;2010-02-20;mixed;1572
810233;Sascha Bulik;2010-02-20;singles;1561
810233;Sascha Bulik;2010-02-20;doubles;1479
810449;Alexander Nachtigall;2010-02-20;singles;2034
810449;Alexander Nachtigall;2010-02-20;doubles;2110
806310;Heinz Fraulob;2010-02-21;doubles;1457
806396;Anja Götze;2010-02-21;doubles;1714
806396;Anja Götze;2010-02-21;mixed;1835
809585;Ronny Pabst;2010-02-21;doubles;1653
809585;Ronny Pabst;2010-02-21;mixed;1632
806310;Heinz Fraulob;2010-02-22;singles;1349
806310;Heinz Fraulob;2010-02-22;doubles;1445
806396;Anja Götze;2010-02-22;doubles;1697
806396;Anja Götze;2010-02-22;mixed;1841
809585;Ronny Pabst;2010-02-22;doubles;1640
809585;Ronny Pabst;2010-02-22;mixed;1638
