athlete_id;athlete_name;created_at;discipline;skill_mean;skill_std
807523;Dan Guddat;2008-02-10;mixed;26.4608;2.79184
807743;Martin Braun;2008-02-10;singles;24.4814;1.35795
807743;Martin Braun;2008-02-10;doubles;20.5083;2.20376
808514;Stefanie Oertel;2008-02-10;doubles;27.9629;1.77425
808514;Stefanie Oertel;2008-02-10;mixed;33.8439;2.05718
808845;Lilian Malanowsky;2008-02-10;singles;25.2619;1.35314
808845;Lilian Malanowsky;2008-02-10;doubles;29.8668;1.95448
810449;Alexander Nachtigall;2008-02-10;singles;36.999;1.59019
810449;Alexander Nachtigall;2008-02-10;doubles;37.1511;2.37853
810817;Andreas Ziese;2008-02-10;singles;31.2529;1.64057
810817;Andreas Ziese;2008-02-10;doubles;27.1156;2.50154
806310;Heinz Fraulob;2008-02-19;singles;20.5292;1.9388
806310;Heinz Fraulob;2008-02-19;doubles;21.0116;2.19411
806311;Thilo Gottschlag;2008-02-19;doubles;30.5337;1.94749
806311;Thilo Gottschlag;2008-02-19;mixed;37.2655;2.25898
806314;Gert Schulz;2008-02-19;singles;21.6772;1.65545
806314;Gert Schulz;2008-02-19;doubles;23.4634;1.95778
809363;Andrea Paul;2008-02-19;doubles;27.0313;2.26488
809363;Andrea Paul;2008-02-19;mixed;26.6752;3.09337
809384;Susanne Schiller;2008-02-19;singles;23.7862;1.65325
809384;Susanne Schiller;2008-02-19;doubles;27.9771;2.32637
806276;Anika Götze;2008-02-21;singles;21.8754;1.64136
806276;Anika Götze;2008-02-21;doubles;31.5462;1.85565
806304;Gabriela Knauf;2008-02-21;doubles;29.9929;2.46563
806304;Gabriela Knauf;2008-02-21;mixed;39.1759;2.64668
806316;Rainer Schütz;2008-02-21;singles;26.6089;1.59217
806316;Rainer Schütz;2008-02-21;doubles;26.3278;2.014
807523;Dan Guddat;2008-02-21;doubles;27.0084;2.24857
807523;Dan Guddat;2008-02-21;mixed;27.1118;2.7329
808884;Tobias Schultze;2008-02-21;singles;31.2299;1.2521
810449;Alexander Nachtigall;2008-02-21;singles;36.8583;1.57177
810449;Alexander Nachtigall;2008-02-21;doubles;36.9997;2.35822
806276;Anika Götze;2008-02-23;doubles;31.8917;1.83628
806276;Anika Götze;2008-02-23;mixed;33.9765;3.1434
806323;Dennis Doer;2008-02-23;doubles;31.7744;1.99563
808884;Tobias Schultze;2008-02-23;singles;30.8393;1.23521
808884;Tobias Schultze;2008-02-23;doubles;29.1576;1.88922
809384;Susanne Schiller;2008-02-23;singles;23.6754;1.63656
809384;Susanne Schiller;2008-02-23;doubles;28.5197;2.28593
810817;Andreas Ziese;2008-02-23;mixed;37.0333;3.2461
806276;Anika Götze;2008-09-27;doubles;32.0421;1.82144
806276;Anika Götze;2008-09-27;mixed;34.1328;3.10522
806299;Andreas Knauf;2008-09-27;singles;37.3422;1.76185
806299;Andreas Knauf;2008-09-27;doubles;43.7232;2.81102
806304;Gabriela Knauf;2008-09-27;doubles;29.7875;2.44974
806304;Gabriela Knauf;2008-09-27;mixed;39.524;2.61806
806310;Heinz Fraulob;2008-09-27;doubles;20.8629;2.17599
806316;Rainer Schütz;2008-09-27;singles;26.7612;1.58195
806316;Rainer Schütz;2008-09-27;doubles;26.5481;1.99539
806323;Dennis Doer;2008-09-27;doubles;31.9473;1.97699
806323;Dennis Doer;2008-09-27;mixed;35.7245;2.23367
808577;Gerd Kanikowski;2008-09-27;singles;30.6452;1.29279
808577;Gerd Kanikowski;2008-09-27;doubles;24.682;2.03489
808884;Tobias Schultze;2008-09-27;singles;31.0152;1.22292
808884;Tobias Schultze;2008-09-27;doubles;29.54;1.86619
809363;Andrea Paul;2008-09-27;doubles;27.0996;2.25759
809363;Andrea Paul;2008-09-27;mixed;26.7924;3.07627
809384;Susanne Schiller;2008-09-27;singles;23.9043;1.62496
809384;Susanne Schiller;2008-09-27;doubles;28.5892;2.27837
809585;Ronny Pabst;2008-09-27;doubles;28.7055;2.22363
810233;Sascha Bulik;2008-09-27;singles;25.8161;1.37344
810233;Sascha Bulik;2008-09-27;doubles;23.6013;2.04515
810449;Alexander Nachtigall;2008-09-27;singles;37.3903;1.53789
810449;Alexander Nachtigall;2008-09-27;doubles;37.3016;2.32701
806276;Anika Götze;2008-09-28;doubles;32.2241;1.80588
806276;Anika Götze;2008-09-28;mixed;34.2559;3.07547
806299;Andreas Knauf;2008-09-28;singles;36.4664;1.70628
806299;Andreas Knauf;2008-09-28;doubles;43.9849;2.76969
806304;Gabriela Knauf;2008-09-28;doubles;29.7384;2.44216
806304;Gabriela Knauf;2008-09-28;mixed;40.0093;2.58165
806316;Rainer Schütz;2008-09-28;singles;26.8876;1.56664
806316;Rainer Schütz;2008-09-28;doubles;26.7252;1.97652
806323;Dennis Doer;2008-09-28;doubles;32.1356;1.95795
806323;Dennis Doer;2008-09-28;mixed;35.7882;2.22375
807743;Martin Braun;2008-09-28;singles;24.4378;1.35295
807743;Martin Braun;2008-09-28;doubles;20.7442;2.17616
808514;Stefanie Oertel;2008-09-28;doubles;28.1285;1.76804
808514;Stefanie Oertel;2008-09-28;mixed;33.886;2.05317
808884;Tobias Schultze;2008-09-28;singles;31.1219;1.21463
808884;Tobias Schultze;2008-09-28;doubles;29.8508;1.84625
810156;Andreas Karos;2008-09-28;singles;22.5313;1.65231
810156;Andreas Karos;2008-09-28;doubles;27.3076;2.22859
810233;Sascha Bulik;2008-09-28;singles;25.9427;1.36043
810233;Sascha Bulik;2008-09-28;doubles;23.8093;2.02391
810449;Alexander Nachtigall;2008-09-28;doubles;37.5424;2.29578
810449;Alexander Nachtigall;2008-09-28;mixed;29.9118;7.02434
810817;Andreas Ziese;2008-09-28;doubles;27.4266;2.46087
810817;Andreas Ziese;2008-09-28;mixed;37.1381;3.22479
806276;Anika Götze;2008-09-30;doubles;32.1858;1.80292
806276;Anika Götze;2008-09-30;mixed;32.781;2.95944
806323;Dennis Doer;2008-09-30;doubles;32.352;1.93758
806323;Dennis Doer;2008-09-30;mixed;35.0167;2.18139
808884;Tobias Schultze;2008-09-30;singles;31.2523;1.20475
808884;Tobias Schultze;2008-09-30;doubles;30.1679;1.82529
809585;Ronny Pabst;2008-09-30;doubles;29.0277;2.19226
810233;Sascha Bulik;2008-09-30;singles;26.0345;1.3521
810233;Sascha Bulik;2008-09-30;doubles;24.0763;2.00082
806316;Rainer Schütz;2008-10-01;doubles;27.4187;1.94234
806316;Rainer Schütz;2008-10-01;mixed;18.3188;3.2879
807743;Martin Braun;2008-10-01;singles;24.4286;1.3532
807743;Martin Braun;2008-10-01;doubles;20.536;2.15298
808514;Stefanie Oertel;2008-10-01;doubles;27.9534;1.75843
808514;Stefanie Oertel;2008-10-01;mixed;34.3243;2.02294
810817;Andreas Ziese;2008-10-01;singles;31.5397;1.60936
810817;Andreas Ziese;2008-10-01;doubles;28.5009;2.39263
806299;Andreas Knauf;2008-10-04;singles;35.8941;1.6762
806299;Andreas Knauf;2008-10-04;doubles;42.7237;2.69416
806304;Gabriela Knauf;2008-10-04;doubles;29.7092;2.43751
806304;Gabriela Knauf;2008-10-04;mixed;40.4762;2.54961
807743;Martin Braun;2008-10-04;doubles;20.4423;2.14047
810449;Alexander Nachtigall;2008-10-04;singles;37.173;1.51611
810449;Alexander Nachtigall;2008-10-04;mixed;33.3651;6.32239
806316;Rainer Schütz;2008-10-07;singles;27.1923;1.53725
806316;Rainer Schütz;2008-10-07;doubles;27.3417;1.93194
807743;Martin Braun;2008-10-07;singles;24.8086;1.33072
807743;Martin Braun;2008-10-07;doubles;20.3488;2.12579
808514;Stefanie Oertel;2008-10-07;doubles;27.8365;1.75032
808514;Stefanie Oertel;2008-10-07;mixed;33.539;1.98733
810233;Sascha Bulik;2008-10-07;singles;25.8289;1.34451
810233;Sascha Bulik;2008-10-07;doubles;24.4113;1.98124
810817;Andreas Ziese;2008-10-07;doubles;28.9796;2.35757
810817;Andreas Ziese;2008-10-07;mixed;35.1445;3.07266
806276;Anika Götze;2008-10-08;doubles;31.432;1.77498
806276;Anika Götze;2008-10-08;mixed;32.908;2.92838
806323;Dennis Doer;2008-10-08;doubles;31.9671;1.91174
806323;Dennis Doer;2008-10-08;mixed;35.0857;2.17009
808884;Tobias Schultze;2008-10-08;singles;31.5278;1.19214
808884;Tobias Schultze;2008-10-08;doubles;30.0811;1.81681
806310;Heinz Fraulob;2008-10-11;doubles;21.0501;2.15715
806311;Thilo Gottschlag;2008-10-11;doubles;30.0973;1.93105
806311;Thilo Gottschlag;2008-10-11;mixed;37.3092;2.25283
806314;Gert Schulz;2008-10-11;singles;21.6449;1.65086
806314;Gert Schulz;2008-10-11;doubles;23.0224;1.94104
806316;Rainer Schütz;2008-10-11;singles;27.6516;1.50384
806316;Rainer Schütz;2008-10-11;doubles;27.6102;1.90863
807743;Martin Braun;2008-10-11;singles;24.6423;1.31605
807743;Martin Braun;2008-10-11;doubles;20.1968;2.1062
808514;Stefanie Oertel;2008-10-11;doubles;27.6992;1.74115
809363;Andrea Paul;2008-10-11;doubles;27.124;2.2538
809363;Andrea Paul;2008-10-11;mixed;26.8734;3.05798
809384;Susanne Schiller;2008-10-11;singles;23.9865;1.61293
809384;Susanne Schiller;2008-10-11;doubles;28.6141;2.27442
809585;Ronny Pabst;2008-10-11;doubles;29.0523;2.18894
810156;Andreas Karos;2008-10-11;singles;22.3529;1.62881
810156;Andreas Karos;2008-10-11;doubles;27.1406;2.20569
810233;Sascha Bulik;2008-10-11;singles;25.9531;1.33504
810233;Sascha Bulik;2008-10-11;doubles;24.4314;1.97936
810817;Andreas Ziese;2008-10-11;doubles;29.3792;2.3133
810817;Andreas Ziese;2008-10-11;mixed;35.6098;3.02132
806310;Heinz Fraulob;2008-10-12;singles;20.173;1.89039
806310;Heinz Fraulob;2008-10-12;doubles;20.9891;2.14913
806311;Thilo Gottschlag;2008-10-12;doubles;30.2;1.91886
806311;Thilo Gottschlag;2008-10-12;mixed;37.4998;2.23173
806314;Gert Schulz;2008-10-12;singles;21.3478;1.61827
806314;Gert Schulz;2008-10-12;doubles;23.1262;1.92862
809363;Andrea Paul;2008-10-12;doubles;27.2375;2.23726
809363;Andrea Paul;2008-10-12;mixed;27.2244;3.00231
809384;Susanne Schiller;2008-10-12;singles;24.0161;1.60874
809384;Susanne Schiller;2008-10-12;doubles;28.7297;2.25737
809585;Ronny Pabst;2008-10-12;doubles;28.7487;2.16554
810233;Sascha Bulik;2008-10-12;singles;25.7932;1.325
810233;Sascha Bulik;2008-10-12;doubles;24.183;1.96265
806299;Andreas Knauf;2008-10-18;singles;36.2243;1.64078
806299;Andreas Knauf;2008-10-18;doubles;43.075;2.65629
806304;Gabriela Knauf;2008-10-18;doubles;30.3797;2.39885
806304;Gabriela Knauf;2008-10-18;mixed;39.673;2.49862
807523;Dan Guddat;2008-10-18;doubles;27.6482;2.20256
807523;Dan Guddat;2008-10-18;mixed;26.1892;2.66961
810449;Alexander Nachtigall;2008-10-18;singles;37.3936;1.4928
810449;Alexander Nachtigall;2008-10-18;doubles;38.2093;2.24667
808845;Lilian Malanowsky;2008-11-06;singles;25.4015;1.34827
808845;Lilian Malanowsky;2008-11-06;doubles;30.0326;1.94598
809585;Ronny Pabst;2008-11-06;doubles;28.8475;2.15406
810233;Sascha Bulik;2008-11-06;singles;25.8389;1.32081
810233;Sascha Bulik;2008-11-06;doubles;24.2642;1.95468
806276;Anika Götze;2008-11-08;doubles;31.5266;1.76521
806276;Anika Götze;2008-11-08;mixed;33.2371;2.88651
806299;Andreas Knauf;2008-11-08;singles;35.5373;1.59665
806299;Andreas Knauf;2008-11-08;doubles;41.6709;2.57758
806304;Gabriela Knauf;2008-11-08;doubles;30.2684;2.38167
806304;Gabriela Knauf;2008-11-08;mixed;39.8644;2.47546
806310;Heinz Fraulob;2008-11-08;singles;20.0487;1.86541
806310;Heinz Fraulob;2008-11-08;doubles;20.721;2.12136
806314;Gert Schulz;2008-11-08;singles;21.2522;1.60278
806314;Gert Schulz;2008-11-08;doubles;23.4226;1.91125
806316;Rainer Schütz;2008-11-08;singles;28.2402;1.4694
806316;Rainer Schütz;2008-11-08;doubles;28.1947;1.87772
807523;Dan Guddat;2008-11-08;doubles;27.9192;2.17243
807523;Dan Guddat;2008-11-08;mixed;26.4076;2.64096
807743;Martin Braun;2008-11-08;singles;24.5449;1.30646
807743;Martin Braun;2008-11-08;doubles;20.17;2.10157
808514;Stefanie Oertel;2008-11-08;doubles;27.6594;1.73763
808514;Stefanie Oertel;2008-11-08;mixed;33.3052;1.96685
808884;Tobias Schultze;2008-11-08;singles;31.4103;1.18458
808884;Tobias Schultze;2008-11-08;doubles;30.0543;1.81444
809363;Andrea Paul;2008-11-08;doubles;26.5985;2.193
809363;Andrea Paul;2008-11-08;mixed;26.8052;2.95868
809384;Susanne Schiller;2008-11-08;singles;23.7081;1.58083
809384;Susanne Schiller;2008-11-08;singles;24.0838;1.54798
809384;Susanne Schiller;2008-11-08;doubles;28.8826;2.23477
809384;Susanne Schiller;2008-11-08;doubles;28.245;2.19067
810156;Andreas Karos;2008-11-08;doubles;27.1113;2.20006
810233;Sascha Bulik;2008-11-08;doubles;24.8772;1.9213
810449;Alexander Nachtigall;2008-11-08;singles;37.556;1.47463
810449;Alexander Nachtigall;2008-11-08;doubles;38.4912;2.21456
810817;Andreas Ziese;2008-11-08;singles;30.8772;1.56721
810817;Andreas Ziese;2008-11-08;mixed;35.0699;2.94391
806276;Anika Götze;2008-11-09;doubles;31.4052;1.75433
806276;Anika Götze;2008-11-09;mixed;33.1742;2.8743
806316;Rainer Schütz;2008-11-09;singles;28.6925;1.44025
806316;Rainer Schütz;2008-11-09;doubles;28.2366;1.87378
807743;Martin Braun;2008-11-09;singles;24.6974;1.29523
807743;Martin Braun;2008-11-09;doubles;20.057;2.08604
808514;Stefanie Oertel;2008-11-09;doubles;27.3844;1.72259
808514;Stefanie Oertel;2008-11-09;mixed;33.3567;1.96214
808884;Tobias Schultze;2008-11-09;singles;31.5881;1.17366
808884;Tobias Schultze;2008-11-09;doubles;30.5761;1.7903
809384;Susanne Schiller;2008-11-09;singles;23.9225;1.53141
809384;Susanne Schiller;2008-11-09;doubles;27.8082;2.15806
810156;Andreas Karos;2008-11-09;doubles;26.9897;2.18412
810156;Andreas Karos;2008-11-09;mixed;19.096;6.27742
810233;Sascha Bulik;2008-11-09;singles;26.1054;1.30423
810233;Sascha Bulik;2008-11-09;doubles;24.9211;1.91691
810817;Andreas Ziese;2008-11-09;doubles;29.2423;2.29187
810817;Andreas Ziese;2008-11-09;mixed;35.1851;2.92336
806310;Heinz Fraulob;2008-11-10;singles;19.9067;1.83907
806310;Heinz Fraulob;2008-11-10;doubles;20.8653;2.10311
806311;Thilo Gottschlag;2008-11-10;doubles;29.7729;1.89221
806311;Thilo Gottschlag;2008-11-10;mixed;37.5129;2.23018
806314;Gert Schulz;2008-11-10;singles;21.132;1.58499
806314;Gert Schulz;2008-11-10;doubles;22.9989;1.88494
809363;Andrea Paul;2008-11-10;doubles;26.8511;2.16856
809363;Andrea Paul;2008-11-10;mixed;26.8281;2.95261
809384;Susanne Schiller;2008-11-10;singles;24.3314;1.50241
809384;Susanne Schiller;2008-11-10;doubles;28.0529;2.13487
806276;Anika Götze;2008-11-15;doubles;31.4746;1.74658
806276;Anika Götze;2008-11-15;mixed;33.3062;2.84453
808845;Lilian Malanowsky;2008-11-15;singles;25.2818;1.33988
808845;Lilian Malanowsky;2008-11-15;doubles;29.8951;1.93487
808884;Tobias Schultze;2008-11-15;singles;31.7142;1.16486
808884;Tobias Schultze;2008-11-15;doubles;30.8398;1.77131
809585;Ronny Pabst;2008-11-15;doubles;28.4258;2.1332
810233;Sascha Bulik;2008-11-15;singles;26.2247;1.29299
810233;Sascha Bulik;2008-11-15;doubles;25.1834;1.8942
810817;Andreas Ziese;2008-11-15;doubles;29.617;2.25139
810817;Andreas Ziese;2008-11-15;mixed;35.3217;2.89195
806299;Andreas Knauf;2008-11-16;singles;35.6767;1.58273
806299;Andreas Knauf;2008-11-16;doubles;41.7728;2.56217
806304;Gabriela Knauf;2008-11-16;mixed;39.0526;2.41494
806310;Heinz Fraulob;2008-11-16;singles;19.8376;1.82475
806310;Heinz Fraulob;2008-11-16;doubles;20.2893;2.06833
806311;Thilo Gottschlag;2008-11-16;doubles;29.6052;1.87483
806311;Thilo Gottschlag;2008-11-16;mixed;37.6308;2.21636
806314;Gert Schulz;2008-11-16;singles;21.0606;1.57315
806314;Gert Schulz;2008-11-16;doubles;22.8324;1.86779
806316;Rainer Schütz;2008-11-16;doubles;28.2762;1.8706
806316;Rainer Schütz;2008-11-16;mixed;19.5942;3.16877
807523;Dan Guddat;2008-11-16;doubles;28.1669;2.14395
807523;Dan Guddat;2008-11-16;mixed;25.4838;2.56697
807743;Martin Braun;2008-11-16;singles;25.0141;1.27642
807743;Martin Braun;2008-11-16;doubles;19.8028;2.05932
808514;Stefanie Oertel;2008-11-16;doubles;27.3612;1.72103
808514;Stefanie Oertel;2008-11-16;mixed;33.8115;1.93862
809384;Susanne Schiller;2008-11-16;singles;24.752;1.47216
809384;Susanne Schiller;2008-11-16;doubles;27.6415;2.10977
810156;Andreas Karos;2008-11-16;singles;22.2899;1.61757
810156;Andreas Karos;2008-11-16;doubles;26.7111;2.15313
810233;Sascha Bulik;2008-11-16;singles;26.0841;1.28073
810233;Sascha Bulik;2008-11-16;doubles;25.2239;1.89082
810449;Alexander Nachtigall;2008-11-16;singles;37.6703;1.46018
810449;Alexander Nachtigall;2008-11-16;doubles;38.7487;2.18426
806299;Andreas Knauf;2008-11-27;singles;35.7437;1.57819
806299;Andreas Knauf;2008-11-27;doubles;41.8319;2.54918
806304;Gabriela Knauf;2008-11-27;doubles;30.1693;2.36673
806304;Gabriela Knauf;2008-11-27;mixed;38.3379;2.37343
807523;Dan Guddat;2008-11-27;doubles;28.2187;2.13662
807523;Dan Guddat;2008-11-27;mixed;24.6764;2.51669
810449;Alexander Nachtigall;2008-11-27;singles;37.2415;1.43161
810449;Alexander Nachtigall;2008-11-27;doubles;38.8025;2.17638
806276;Anika Götze;2008-12-06;doubles;31.6286;1.73294
806276;Anika Götze;2008-12-06;mixed;32.6323;2.78328
806299;Andreas Knauf;2008-12-06;singles;35.8469;1.56347
806299;Andreas Knauf;2008-12-06;doubles;41.9154;2.53314
806304;Gabriela Knauf;2008-12-06;doubles;30.1066;2.35676
806304;Gabriela Knauf;2008-12-06;mixed;39.3147;2.32057
806316;Rainer Schütz;2008-12-06;singles;29.15;1.41402
806316;Rainer Schütz;2008-12-06;doubles;28.7869;1.84562
807523;Dan Guddat;2008-12-06;doubles;28.224;2.13681
807523;Dan Guddat;2008-12-06;mixed;25.7745;2.45322
807743;Martin Braun;2008-12-06;singles;24.9364;1.26884
807743;Martin Braun;2008-12-06;doubles;19.772;2.05426
808514;Stefanie Oertel;2008-12-06;doubles;27.2096;1.71074
808514;Stefanie Oertel;2008-12-06;mixed;33.9021;1.92742
808884;Tobias Schultze;2008-12-06;singles;31.8217;1.15715
808884;Tobias Schultze;2008-12-06;doubles;31.0403;1.7557
810156;Andreas Karos;2008-12-06;doubles;26.2407;2.11507
810156;Andreas Karos;2008-12-06;mixed;15.8164;5.57526
810233;Sascha Bulik;2008-12-06;doubles;25.1979;1.88744
810449;Alexander Nachtigall;2008-12-06;singles;37.2497;1.43209
810449;Alexander Nachtigall;2008-12-06;doubles;38.8079;2.17646
810817;Andreas Ziese;2008-12-06;singles;30.4042;1.53248
810817;Andreas Ziese;2008-12-06;mixed;35.523;2.84991
806310;Heinz Fraulob;2008-12-07;singles;19.7599;1.80996
806310;Heinz Fraulob;2008-12-07;doubles;20.0182;2.04665
806311;Thilo Gottschlag;2008-12-07;doubles;29.4297;1.85998
806311;Thilo Gottschlag;2008-12-07;mixed;38.0732;2.1894
806314;Gert Schulz;2008-12-07;singles;20.9907;1.56258
806314;Gert Schulz;2008-12-07;doubles;22.6582;1.85313
809363;Andrea Paul;2008-12-07;doubles;26.7458;2.1553
809363;Andrea Paul;2008-12-07;mixed;27.6129;2.88607
809384;Susanne Schiller;2008-12-07;singles;24.7318;1.47026
809384;Susanne Schiller;2008-12-07;doubles;27.5418;2.09773
806276;Anika Götze;2008-12-13;doubles;31.5481;1.72473
806276;Anika Götze;2008-12-13;mixed;33.327;2.73505
806299;Andreas Knauf;2008-12-13;singles;36.1252;1.53763
806299;Andreas Knauf;2008-12-13;doubles;42.345;2.49019
806304;Gabriela Knauf;2008-12-13;doubles;30.5881;2.32034
806304;Gabriela Knauf;2008-12-13;mixed;38.4741;2.28373
806310;Heinz Fraulob;2008-12-13;singles;19.4141;1.77939
806310;Heinz Fraulob;2008-12-13;doubles;19.8903;2.03408
806311;Thilo Gottschlag;2008-12-13;doubles;29.9428;1.83402
806311;Thilo Gottschlag;2008-12-13;mixed;38.1945;2.17637
806314;Gert Schulz;2008-12-13;singles;20.9478;1.55564
806314;Gert Schulz;2008-12-13;doubles;23.1675;1.82749
806316;Rainer Schütz;2008-12-13;singles;29.0426;1.40167
806316;Rainer Schütz;2008-12-13;doubles;28.9572;1.82957
807523;Dan Guddat;2008-12-13;doubles;28.236;2.13518
807523;Dan Guddat;2008-12-13;mixed;24.8352;2.40931
807743;Martin Braun;2008-12-13;singles;25.0916;1.25638
807743;Martin Braun;2008-12-13;doubles;19.9828;2.03121
808514;Stefanie Oertel;2008-12-13;doubles;27.0394;1.70232
808514;Stefanie Oertel;2008-12-13;mixed;33.93;1.92565
808884;Tobias Schultze;2008-12-13;singles;31.9171;1.15028
808884;Tobias Schultze;2008-12-13;doubles;31.2323;1.74066
809363;Andrea Paul;2008-12-13;doubles;26.7697;2.15253
809363;Andrea Paul;2008-12-13;mixed;27.8234;2.85373
809384;Susanne Schiller;2008-12-13;singles;24.8487;1.46087
809384;Susanne Schiller;2008-12-13;doubles;27.5645;2.09534
810233;Sascha Bulik;2008-12-13;singles;26.0155;1.27539
810233;Sascha Bulik;2008-12-13;doubles;24.9792;1.87164
810449;Alexander Nachtigall;2008-12-13;singles;37.3374;1.4211
810449;Alexander Nachtigall;2008-12-13;doubles;38.8204;2.17462
810817;Andreas Ziese;2008-12-13;doubles;29.3061;2.22296
810817;Andreas Ziese;2008-12-13;mixed;35.5841;2.83957
809585;Ronny Pabst;2008-12-14;doubles;28.144;2.11165
809585;Ronny Pabst;2008-12-14;mixed;28.122;2.96429
806299;Andreas Knauf;2009-01-10;singles;35.8798;1.51673
806299;Andreas Knauf;2009-01-10;doubles;42.5129;2.46386
806316;Rainer Schütz;2009-01-10;singles;29.2141;1.38482
806316;Rainer Schütz;2009-01-10;doubles;29.1278;1.814
807523;Dan Guddat;2009-01-10;doubles;28.4372;2.11592
807523;Dan Guddat;2009-01-10;mixed;24.5234;2.3864
807743;Martin Braun;2009-01-10;singles;25.4025;1.23929
808514;Stefanie Oertel;2009-01-10;doubles;27.0775;1.69948
808514;Stefanie Oertel;2009-01-10;mixed;34.1105;1.90992
808845;Lilian Malanowsky;2009-01-10;singles;25.4008;1.32977
808845;Lilian Malanowsky;2009-01-10;doubles;29.9442;1.9295
808845;Lilian Malanowsky;2009-01-10;doubles;30.1785;1.91625
810449;Alexander Nachtigall;2009-01-10;singles;37.7316;1.39672
810449;Alexander Nachtigall;2009-01-10;doubles;39.029;2.15414
810817;Andreas Ziese;2009-01-10;doubles;29.4777;2.20706
810817;Andreas Ziese;2009-01-10;mixed;35.9761;2.78438
806316;Rainer Schütz;2009-01-17;singles;29.4778;1.36419
806316;Rainer Schütz;2009-01-17;doubles;29.2561;1.80093
808514;Stefanie Oertel;2009-01-17;doubles;26.9505;1.69011
808514;Stefanie Oertel;2009-01-17;mixed;33.4235;1.87882
810233;Sascha Bulik;2009-01-17;singles;26.2474;1.26023
810817;Andreas Ziese;2009-01-17;doubles;29.645;2.18936
810817;Andreas Ziese;2009-01-17;mixed;34.5175;2.68277
806276;Anika Götze;2009-01-18;doubles;31.7369;1.71205
806276;Anika Götze;2009-01-18;mixed;33.7662;2.69964
808884;Tobias Schultze;2009-01-18;singles;31.7318;1.13988
808884;Tobias Schultze;2009-01-18;doubles;31.5411;1.72191
806304;Gabriela Knauf;2009-01-19;doubles;30.3184;2.29188
806304;Gabriela Knauf;2009-01-19;mixed;38.8222;2.24749
807523;Dan Guddat;2009-01-19;doubles;28.0706;2.08319
807523;Dan Guddat;2009-01-19;mixed;24.9034;2.34475
810449;Alexander Nachtigall;2009-01-19;singles;37.3776;1.3727
810449;Alexander Nachtigall;2009-01-19;doubles;38.6491;2.11948
806304;Gabriela Knauf;2009-01-22;doubles;30.2759;2.28491
806304;Gabriela Knauf;2009-01-22;mixed;38.5299;2.21808
807523;Dan Guddat;2009-01-22;doubles;28.5438;2.04821
807523;Dan Guddat;2009-01-22;mixed;24.5854;2.31106
810449;Alexander Nachtigall;2009-01-22;singles;37.516;1.35897
810449;Alexander Nachtigall;2009-01-22;doubles;39.1389;2.08252
806310;Heinz Fraulob;2009-01-23;singles;19.3473;1.76541
806310;Heinz Fraulob;2009-01-23;doubles;19.7668;2.0182
806314;Gert Schulz;2009-01-23;doubles;23.6429;1.8074
806314;Gert Schulz;2009-01-23;mixed;22.146;2.77654
809363;Andrea Paul;2009-01-23;doubles;26.3078;2.11474
809363;Andrea Paul;2009-01-23;mixed;27.7565;2.83659
809384;Susanne Schiller;2009-01-23;singles;25.1294;1.43686
809384;Susanne Schiller;2009-01-23;doubles;27.1268;2.06067
806276;Anika Götze;2009-01-24;doubles;32.1851;1.69226
806276;Anika Götze;2009-01-24;mixed;34.4832;2.64988
808884;Tobias Schultze;2009-01-24;singles;31.8983;1.13041
808884;Tobias Schultze;2009-01-24;doubles;31.3633;1.7082
806304;Gabriela Knauf;2009-01-25;doubles;30.2078;2.27351
806316;Rainer Schütz;2009-01-25;singles;29.3283;1.34976
806316;Rainer Schütz;2009-01-25;doubles;29.0929;1.78693
807523;Dan Guddat;2009-01-25;doubles;28.6966;2.02919
807743;Martin Braun;2009-01-25;singles;25.3618;1.23574
807743;Martin Braun;2009-01-25;doubles;19.8263;2.01697
808514;Stefanie Oertel;2009-01-25;doubles;26.7418;1.67693
808514;Stefanie Oertel;2009-01-25;mixed;33.5208;1.86917
808845;Lilian Malanowsky;2009-01-25;singles;25.3282;1.32267
808845;Lilian Malanowsky;2009-01-25;doubles;29.9103;1.89584
810156;Andreas Karos;2009-01-25;singles;22.1048;1.60075
810156;Andreas Karos;2009-01-25;doubles;26.071;2.09871
810449;Alexander Nachtigall;2009-01-25;singles;37.6491;1.34561
810449;Alexander Nachtigall;2009-01-25;doubles;39.2969;2.06241
810817;Andreas Ziese;2009-01-25;doubles;29.404;2.16231
810817;Andreas Ziese;2009-01-25;mixed;34.7156;2.65052
806299;Andreas Knauf;2009-02-10;singles;35.3407;1.49082
806299;Andreas Knauf;2009-02-10;doubles;42.5302;2.46078
806304;Gabriela Knauf;2009-02-10;doubles;30.1656;2.26623
806304;Gabriela Knauf;2009-02-10;mixed;38.064;2.1787
807523;Dan Guddat;2009-02-10;doubles;28.8558;2.00994
807523;Dan Guddat;2009-02-10;mixed;24.0796;2.26622
810449;Alexander Nachtigall;2009-02-10;singles;37.7522;1.33467
810449;Alexander Nachtigall;2009-02-10;doubles;39.4613;2.04208
806276;Anika Götze;2009-02-14;doubles;32.1967;1.69222
806276;Anika Götze;2009-02-14;mixed;34.5614;2.6347
806310;Heinz Fraulob;2009-02-14;singles;19.1867;1.73929
806310;Heinz Fraulob;2009-02-14;doubles;19.4278;1.99158
806311;Thilo Gottschlag;2009-02-14;doubles;29.9978;1.82714
806311;Thilo Gottschlag;2009-02-14;mixed;38.4328;2.15779
806314;Gert Schulz;2009-02-14;singles;20.8331;1.5394
